date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:28:18	88926/88926	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Sep%202025%2016:08:41%20GMT	https://www.nsibranly.fr/public/images/avatars/BENOUALI_ramy_2390eab237f1c0705d08444fd219cc45.jpg	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/BENOUALI_ramy_2390eab237f1c0705d08444fd219cc45.jpg	(from https://www.nsibranly.fr/terminale/web)
13:28:18	250/250	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:16%20GMT	https://www.nsibranly.fr/membres/tomB	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/tomB	(from https://www.nsibranly.fr/terminale/web)
13:28:18	16669/16669	---M--	200	added ('OK')	image/png	date:Thu,%2004%20Sep%202025%2007:16:21%20GMT	https://www.nsibranly.fr/public/images/avatars/BORNEMANN_tom_Capture%20d%e2%80%99%c3%a9cran%202025-09-04%20091547.png	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/BORNEMANN_tom_Capture%20d%e2%80%99%c3%a9cran%202025-09-04%20091547.png	(from https://www.nsibranly.fr/terminale/web)
13:28:18	252/252	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:17%20GMT	https://www.nsibranly.fr/membres/nahilB	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/nahilB	(from https://www.nsibranly.fr/terminale/web)
13:28:19	29311/29311	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Oct%202025%2014:17:10%20GMT	https://www.nsibranly.fr/public/images/avatars/BOUFERTALA_nahil_OIP-1448675644.jpg	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/BOUFERTALA_nahil_OIP-1448675644.jpg	(from https://www.nsibranly.fr/terminale/web)
13:28:19	256/256	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:17%20GMT	https://www.nsibranly.fr/membres/souleymanB	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/souleymanB	(from https://www.nsibranly.fr/terminale/web)
13:28:19	3098/3098	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Jan%202025%2008:34:20%20GMT	https://www.nsibranly.fr/public/images/avatars/BOUFERTALA_souleyman_2024-02-11_FCBvsGRANADA_46.jpg	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/BOUFERTALA_souleyman_2024-02-11_FCBvsGRANADA_46.jpg	(from https://www.nsibranly.fr/terminale/web)
13:28:19	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:18%20GMT	https://www.nsibranly.fr/membres/inacioB	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/inacioB	(from https://www.nsibranly.fr/terminale/web)
13:28:20	97461/97461	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Jan%202025%2007:37:03%20GMT	https://www.nsibranly.fr/public/images/avatars/BRUGEROLLE_inacio_maxresdefault.jpg	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/BRUGEROLLE_inacio_maxresdefault.jpg	(from https://www.nsibranly.fr/terminale/web)
13:28:20	256/256	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:18%20GMT	https://www.nsibranly.fr/membres/christianD	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/christianD	(from https://www.nsibranly.fr/terminale/web)
13:28:20	16445/16445	---M--	200	added ('OK')	image/gif	date:Thu,%2001%20Sep%202022%2020:29:53%20GMT	https://www.nsibranly.fr/public/images/avatars/DAL%20FERRO_christian_DAL%20FERRO_christian_souris-non.gif	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/DAL%20FERRO_christian_DAL%20FERRO_christian_souris-non.gif	(from https://www.nsibranly.fr/terminale/web)
13:28:20	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:19%20GMT	https://www.nsibranly.fr/membres/anisH	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/anisH	(from https://www.nsibranly.fr/terminale/web)
13:28:21	92679/92679	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Oct%202025%2007:00:21%20GMT	https://www.nsibranly.fr/public/images/avatars/HAHAD_anis_rqHzYumjNR8TfBrUS8LWGG.jpg	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/HAHAD_anis_rqHzYumjNR8TfBrUS8LWGG.jpg	(from https://www.nsibranly.fr/terminale/web)
13:28:21	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:19%20GMT	https://www.nsibranly.fr/membres/eloiseL	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/eloiseL	(from https://www.nsibranly.fr/terminale/web)
13:28:21	19048/19048	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Sep%202025%2007:09:48%20GMT	https://www.nsibranly.fr/public/images/avatars/LHOPITAL_eloise_t%c3%a9l%c3%a9chargement.jpg	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/LHOPITAL_eloise_t%c3%a9l%c3%a9chargement.jpg	(from https://www.nsibranly.fr/terminale/web)
13:28:21	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:20%20GMT	https://www.nsibranly.fr/membres/romainV	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/romainV	(from https://www.nsibranly.fr/terminale/web)
13:28:22	59989/59989	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Sep%202025%2007:13:36%20GMT	https://www.nsibranly.fr/public/images/avatars/VELCIN_romain_qiyi-M-clock-le-01-768x768-3618934391.jpg	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/VELCIN_romain_qiyi-M-clock-le-01-768x768-3618934391.jpg	(from https://www.nsibranly.fr/terminale/web)
13:28:22	257/257	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:20%20GMT	https://www.nsibranly.fr/membres/soulaimaneA	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/soulaimaneA	(from https://www.nsibranly.fr/premiere/web)
13:28:22	5117/5117	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Sep%202025%2009:07:50%20GMT	https://www.nsibranly.fr/public/images/avatars/AITBA_soulaimane_images.jpg	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/AITBA_soulaimane_images.jpg	(from https://www.nsibranly.fr/premiere/web)
13:28:22	196/196	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Oct%202025%2011:28:21%20GMT	https://www.nsibranly.fr/membres/adamA	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/adamA	(from https://www.nsibranly.fr/premiere/web)
13:28:22	196/196	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Oct%202025%2011:28:21%20GMT	https://www.nsibranly.fr/membres/sambaB	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/sambaB	(from https://www.nsibranly.fr/premiere/web)
13:28:23	254/254	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:21%20GMT	https://www.nsibranly.fr/membres/mohamedB	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/mohamedB	(from https://www.nsibranly.fr/premiere/web)
13:28:23	254/254	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:21%20GMT	https://www.nsibranly.fr/membres/antoninC	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/antoninC	(from https://www.nsibranly.fr/premiere/web)
13:28:23	9702/9702	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Sep%202025%2007:34:08%20GMT	https://www.nsibranly.fr/public/images/avatars/COUESNON_antonin_t%c3%a9l%c3%a9chargement.jpg	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/COUESNON_antonin_t%c3%a9l%c3%a9chargement.jpg	(from https://www.nsibranly.fr/premiere/web)
13:28:23	252/252	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:22%20GMT	https://www.nsibranly.fr/membres/lucieD	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/lucieD	(from https://www.nsibranly.fr/premiere/web)
13:28:24	5272/5272	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Sep%202025%2006:16:07%20GMT	https://www.nsibranly.fr/public/images/avatars/DUFOUR_lucie_images.jpg	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/DUFOUR_lucie_images.jpg	(from https://www.nsibranly.fr/premiere/web)
13:28:24	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:22%20GMT	https://www.nsibranly.fr/membres/theoF	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/theoF	(from https://www.nsibranly.fr/premiere/web)
13:28:24	68510/68510	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Sep%202025%2009:17:34%20GMT	https://www.nsibranly.fr/public/images/avatars/FAUROUX_theo_spongebob_meme_64.png	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/FAUROUX_theo_spongebob_meme_64.png	(from https://www.nsibranly.fr/premiere/web)
13:28:24	254/254	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:23%20GMT	https://www.nsibranly.fr/membres/noemyahL	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/noemyahL	(from https://www.nsibranly.fr/premiere/web)
13:28:24	256/256	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:23%20GMT	https://www.nsibranly.fr/membres/gabrielleP	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/gabrielleP	(from https://www.nsibranly.fr/premiere/web)
13:28:25	22859/22859	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Sep%202025%2009:57:40%20GMT	https://www.nsibranly.fr/public/images/avatars/PICHON_gabrielle_9115d6c43bca11e4126c4dc945ce59c1(1)~2.jpg	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/PICHON_gabrielle_9115d6c43bca11e4126c4dc945ce59c1(1)_2.jpg	(from https://www.nsibranly.fr/premiere/web)
13:28:25	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:23%20GMT	https://www.nsibranly.fr/membres/gillesP	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/gillesP	(from https://www.nsibranly.fr/premiere/web)
13:28:25	15995/15995	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Sep%202024%2019:25:41%20GMT	https://www.nsibranly.fr/public/images/avatars/PIROUX_gilles_cute-ball-python.png	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/PIROUX_gilles_cute-ball-python.png	(from https://www.nsibranly.fr/premiere/web)
13:28:25	254/254	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:24%20GMT	https://www.nsibranly.fr/membres/quirvilQ	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/quirvilQ	(from https://www.nsibranly.fr/premiere/web)
13:28:26	43053/43053	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Sep%202025%2010:08:13%20GMT	https://www.nsibranly.fr/public/images/avatars/QUIRINO_quirvil_IMG_3675.jpeg	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/QUIRINO_quirvil_IMG_3675.jpg	(from https://www.nsibranly.fr/premiere/web)
13:28:26	196/196	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Oct%202025%2011:28:24%20GMT	https://www.nsibranly.fr/membres/olivierR	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/olivierR	(from https://www.nsibranly.fr/premiere/web)
13:28:26	11236/11236	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Sep%202025%2007:21:44%20GMT	https://www.nsibranly.fr/public/images/avatars/REROLE_olivier_t%c3%a9l%c3%a9chargement.jpg	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/avatars/REROLE_olivier_t%c3%a9l%c3%a9chargement.jpg	(from https://www.nsibranly.fr/premiere/web)
13:28:26	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:25%20GMT	https://www.nsibranly.fr/membres/martinS	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/martinS	(from https://www.nsibranly.fr/premiere/web)
13:28:26	196/196	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Oct%202025%2011:28:25%20GMT	https://www.nsibranly.fr/membres/akasS	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/akasS	(from https://www.nsibranly.fr/premiere/web)
13:28:27	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:25%20GMT	https://www.nsibranly.fr/membres/carolineT	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/carolineT	(from https://www.nsibranly.fr/premiere/web)
13:28:27	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:25%20GMT	https://www.nsibranly.fr/membres/carolineT	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/carolineT	(from https://www.nsibranly.fr/premiere/web)
13:28:27	196/196	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Oct%202025%2011:28:26%20GMT	https://www.nsibranly.fr/membres/marvineW	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/marvineW	(from https://www.nsibranly.fr/premiere/web)
13:28:27	196/196	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Oct%202025%2011:28:26%20GMT	https://www.nsibranly.fr/membres/ethanY	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/ethanY	(from https://www.nsibranly.fr/premiere/web)
13:28:28	196/196	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Oct%202025%2011:28:26%20GMT	https://www.nsibranly.fr/membres/maloZ	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/maloZ	(from https://www.nsibranly.fr/premiere/web)
13:28:28	9182/9182	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2010%20Dec%202024%2016:03:09%20GMT	https://www.nsibranly.fr/public/js/login.js	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/js/login.js	(from https://www.nsibranly.fr/premiere/login)
13:28:28	352/352	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2008%20Dec%202024%2020:45:46%20GMT	https://www.nsibranly.fr/public/images/eye.svg	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/images/eye.svg	(from https://www.nsibranly.fr/premiere/login)
13:28:29	3858/3858	---M-Z	200	added ('OK')	text/plain	date:Thu,%2003%20Oct%202024%2019:50:39%20GMT	https://www.nsibranly.fr/public/documents/terminale/tag7/iris.txt	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/public/documents/terminale/tag7/iris.txt	(from https://www.nsibranly.fr/public/documents/terminale/tag7/iris.py)
13:28:30	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:28%20GMT	https://www.nsibranly.fr/membres/faamanA	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/faamanA	(from https://www.nsibranly.fr/past/web)
13:28:30	252/252	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:29%20GMT	https://www.nsibranly.fr/membres/cianaA	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/cianaA	(from https://www.nsibranly.fr/past/web)
13:28:31	252/252	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:29%20GMT	https://www.nsibranly.fr/membres/loricA	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/loricA	(from https://www.nsibranly.fr/past/web)
13:28:31	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:29%20GMT	https://www.nsibranly.fr/membres/julienB	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/julienB	(from https://www.nsibranly.fr/past/web)
13:28:31	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:29%20GMT	https://www.nsibranly.fr/membres/baptisteB	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/baptisteB	(from https://www.nsibranly.fr/past/web)
13:28:31	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:30%20GMT	https://www.nsibranly.fr/membres/kaisseB	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/kaisseB	(from https://www.nsibranly.fr/past/web)
13:28:32	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:30%20GMT	https://www.nsibranly.fr/membres/abdenourB	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/abdenourB	(from https://www.nsibranly.fr/past/web)
13:28:32	252/252	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:30%20GMT	https://www.nsibranly.fr/membres/felixB	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/felixB	(from https://www.nsibranly.fr/past/web)
13:28:32	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:30%20GMT	https://www.nsibranly.fr/membres/hectorB	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/hectorB	(from https://www.nsibranly.fr/past/web)
13:28:32	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:31%20GMT	https://www.nsibranly.fr/membres/hansB	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/hansB	(from https://www.nsibranly.fr/past/web)
13:28:32	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:31%20GMT	https://www.nsibranly.fr/membres/thibaultC	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/thibaultC	(from https://www.nsibranly.fr/past/web)
13:28:33	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:31%20GMT	https://www.nsibranly.fr/membres/remiC	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/remiC	(from https://www.nsibranly.fr/past/web)
13:28:33	252/252	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:31%20GMT	https://www.nsibranly.fr/membres/robinC	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/robinC	(from https://www.nsibranly.fr/past/web)
13:28:33	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:32%20GMT	https://www.nsibranly.fr/membres/pierreC	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/pierreC	(from https://www.nsibranly.fr/past/web)
13:28:33	256/256	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:32%20GMT	https://www.nsibranly.fr/membres/christianD	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/christianD	(from https://www.nsibranly.fr/past/web)
13:28:34	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:32%20GMT	https://www.nsibranly.fr/membres/thomasD	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/thomasD	(from https://www.nsibranly.fr/past/web)
13:28:34	254/254	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:32%20GMT	https://www.nsibranly.fr/membres/gabrielD	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/gabrielD	(from https://www.nsibranly.fr/past/web)
13:28:34	256/256	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:32%20GMT	https://www.nsibranly.fr/membres/guillaumeD	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/guillaumeD	(from https://www.nsibranly.fr/past/web)
13:28:34	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:33%20GMT	https://www.nsibranly.fr/membres/evanF	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/evanF	(from https://www.nsibranly.fr/past/web)
13:28:34	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:33%20GMT	https://www.nsibranly.fr/membres/kylianF	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/kylianF	(from https://www.nsibranly.fr/past/web)
13:28:35	256/256	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:33%20GMT	https://www.nsibranly.fr/membres/guillaumeG	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/guillaumeG	(from https://www.nsibranly.fr/past/web)
13:28:35	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:34%20GMT	https://www.nsibranly.fr/membres/benjaminG	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/benjaminG	(from https://www.nsibranly.fr/past/web)
13:28:35	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:34%20GMT	https://www.nsibranly.fr/membres/raidenH	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/raidenH	(from https://www.nsibranly.fr/past/web)
13:28:36	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:34%20GMT	https://www.nsibranly.fr/membres/arthurH	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/arthurH	(from https://www.nsibranly.fr/past/web)
13:28:36	252/252	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:34%20GMT	https://www.nsibranly.fr/membres/teddyI	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/teddyI	(from https://www.nsibranly.fr/past/web)
13:28:36	252/252	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:35%20GMT	https://www.nsibranly.fr/membres/robinJ	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/robinJ	(from https://www.nsibranly.fr/past/web)
13:28:36	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:35%20GMT	https://www.nsibranly.fr/membres/djessyK	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/djessyK	(from https://www.nsibranly.fr/past/web)
13:28:37	252/252	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:35%20GMT	https://www.nsibranly.fr/membres/renanL	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/renanL	(from https://www.nsibranly.fr/past/web)
13:28:37	250/250	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:35%20GMT	https://www.nsibranly.fr/membres/noeL	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/noeL	(from https://www.nsibranly.fr/past/web)
13:28:37	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:35%20GMT	https://www.nsibranly.fr/membres/loicO	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/loicO	(from https://www.nsibranly.fr/past/web)
13:28:37	254/254	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:36%20GMT	https://www.nsibranly.fr/membres/clementO	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/clementO	(from https://www.nsibranly.fr/past/web)
13:28:38	254/254	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:36%20GMT	https://www.nsibranly.fr/membres/justineP	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/justineP	(from https://www.nsibranly.fr/past/web)
13:28:38	252/252	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:36%20GMT	https://www.nsibranly.fr/membres/ysaacP	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/ysaacP	(from https://www.nsibranly.fr/past/web)
13:28:38	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:36%20GMT	https://www.nsibranly.fr/membres/corentinP	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/corentinP	(from https://www.nsibranly.fr/past/web)
13:28:38	252/252	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:37%20GMT	https://www.nsibranly.fr/membres/anaisP	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/anaisP	(from https://www.nsibranly.fr/past/web)
13:28:39	256/256	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:37%20GMT	https://www.nsibranly.fr/membres/guillaumeP	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/guillaumeP	(from https://www.nsibranly.fr/past/web)
13:28:39	252/252	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:37%20GMT	https://www.nsibranly.fr/membres/oscarP	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/oscarP	(from https://www.nsibranly.fr/past/web)
13:28:39	254/254	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:37%20GMT	https://www.nsibranly.fr/membres/quianneQ	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/quianneQ	(from https://www.nsibranly.fr/past/web)
13:28:39	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:38%20GMT	https://www.nsibranly.fr/membres/mathisR	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/mathisR	(from https://www.nsibranly.fr/past/web)
13:28:39	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:38%20GMT	https://www.nsibranly.fr/membres/julianR	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/julianR	(from https://www.nsibranly.fr/past/web)
13:28:40	254/254	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:38%20GMT	https://www.nsibranly.fr/membres/titouanR	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/titouanR	(from https://www.nsibranly.fr/past/web)
13:28:40	252/252	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Oct%202025%2011:28:38%20GMT	https://www.nsibranly.fr/membres/peterS	E:/truc_technique/cours/NSI/Site/www.nsibranly.fr/membres/peterS	(from https://www.nsibranly.fr/past/web)
